suite,access_pattern,pattern,n,logical_n,input_elements,block_size,stride,elapsed_ms,bytes_read,bytes_written,index_bytes_read,effective_bytes,bandwidth_gbs,bandwidth_gbs_est,peak_bandwidth_gbs,peak_bandwidth_pct,flops_per_byte_est,resident_blocks_per_sm_est,active_warps_per_sm_est,max_warps_per_sm,occupancy_est,active_warps_measured,max_warps_measured,occupancy_measured
memory,strided,strided,16777216,16777216,536870912,512,8,1.4702847957611085,67108864,67108864,0,134217728,91.28689107508643,91.28689107508643,495.0,18.44179617678514,0.125,2,32,32,1.0,,,
memory,strided,strided,16777216,16777216,536870912,512,16,2.745305585861206,67108864,67108864,0,134217728,48.88990453057186,48.88990453057186,495.0,9.876748390014518,0.125,2,32,32,1.0,,,
memory,strided,strided,16777216,16777216,536870912,512,32,2.7423487663269044,67108864,67108864,0,134217728,48.94261796604774,48.94261796604774,495.0,9.887397568898534,0.125,2,32,32,1.0,,,
memory,random_gather,random_gather,16777216,16777216,536870912,512,0,8.027584075927734,67108864,67108864,67108864,201326592,25.079350162612037,25.079350162612037,495.0,5.06653538638627,0.08333333333333333,2,32,32,1.0,,,
memory,coalesced,coalesced,16777216,16777216,536870912,1024,1,0.37162880301475526,67108864,67108864,0,134217728,361.16072519457265,361.16072519457265,495.0,72.96176266557023,0.125,1,32,32,1.0,,,
memory,strided,strided,16777216,16777216,536870912,1024,1,0.3741439998149872,67108864,67108864,0,134217728,358.7328089355172,358.7328089355172,495.0,72.47127453242771,0.125,1,32,32,1.0,,,
memory,strided,strided,16777216,16777216,536870912,1024,2,0.5206015944480896,67108864,67108864,0,134217728,257.81274861881576,257.81274861881576,495.0,52.08338355935672,0.125,1,32,32,1.0,,,
memory,strided,strided,16777216,16777216,536870912,1024,4,0.8188480019569397,67108864,67108864,0,134217728,163.91042987127912,163.91042987127912,495.0,33.11321815581396,0.125,1,32,32,1.0,,,
memory,strided,strided,16777216,16777216,536870912,1024,8,1.4717951774597169,67108864,67108864,0,134217728,91.19321088662389,91.19321088662389,495.0,18.422870886186644,0.125,1,32,32,1.0,,,
memory,strided,strided,16777216,16777216,536870912,1024,16,2.7495104312896728,67108864,67108864,0,134217728,48.815136859489726,48.815136859489726,495.0,9.861643809997926,0.125,1,32,32,1.0,,,
memory,strided,strided,16777216,16777216,536870912,1024,32,2.7606272220611574,67108864,67108864,0,134217728,48.61856281334119,48.61856281334119,495.0,9.821931881483069,0.125,1,32,32,1.0,,,
memory,random_gather,random_gather,16777216,16777216,536870912,1024,0,7.893472003936767,67108864,67108864,67108864,201326592,25.505454621184562,25.505454621184562,495.0,5.1526170951888,0.08333333333333333,1,32,32,1.0,,,
memory,coalesced,coalesced,33554432,16777216,536870912,32,1,0.5892607808113098,67108864,67108864,0,134217728,227.7730545976698,227.7730545976698,495.0,46.01475850457976,0.125,16,16,32,0.5,,,
memory,strided,strided,33554432,16777216,536870912,32,1,0.5902655959129334,67108864,67108864,0,134217728,227.3853142201391,227.3853142201391,495.0,45.93642711517961,0.125,16,16,32,0.5,,,
memory,strided,strided,33554432,16777216,536870912,32,2,0.5970431923866272,67108864,67108864,0,134217728,224.80405054695714,224.80405054695714,495.0,45.41495970645599,0.125,16,16,32,0.5,,,
memory,strided,strided,33554432,16777216,536870912,32,4,0.8626112103462219,67108864,67108864,0,134217728,155.59469479434392,155.59469479434392,495.0,31.433271675625036,0.125,16,16,32,0.5,,,
memory,strided,strided,33554432,16777216,536870912,32,8,1.4429887771606444,67108864,67108864,0,134217728,93.01370192504127,93.01370192504127,495.0,18.79064685354369,0.125,16,16,32,0.5,,,
memory,strided,strided,33554432,16777216,536870912,32,16,2.7216447830200194,67108864,67108864,0,134217728,49.31493221943091,49.31493221943091,495.0,9.962612569582003,0.125,16,16,32,0.5,,,
memory,strided,strided,33554432,16777216,536870912,32,32,2.8091968059539796,67108864,67108864,0,134217728,47.777972591856475,47.777972591856475,495.0,9.65211567512252,0.125,16,16,32,0.5,,,
memory,random_gather,random_gather,33554432,16777216,536870912,32,0,7.837158489227295,67108864,67108864,67108864,201326592,25.68872280390106,25.68872280390106,495.0,5.189640970485063,0.08333333333333333,16,16,32,0.5,,,
memory,coalesced,coalesced,33554432,16777216,536870912,64,1,0.36844799518585203,67108864,67108864,0,134217728,364.27862209508856,364.27862209508856,495.0,73.59164082729062,0.125,16,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,64,1,0.374809592962265,67108864,67108864,0,134217728,358.09576521034444,358.09576521034444,495.0,72.34257883037262,0.125,16,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,64,2,0.5179391980171204,67108864,67108864,0,134217728,259.1380002012581,259.1380002012581,495.0,52.35111115176932,0.125,16,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,64,4,0.8108415961265564,67108864,67108864,0,134217728,165.52891297285055,165.52891297285055,495.0,33.440184438959704,0.125,16,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,64,8,1.4659263610839843,67108864,67108864,0,134217728,91.5583016740024,91.5583016740024,495.0,18.496626600808565,0.125,16,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,64,16,2.7058944702148438,67108864,67108864,0,134217728,49.60198170231796,49.60198170231796,495.0,10.020602364104638,0.125,16,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,64,32,2.746995210647583,67108864,67108864,0,134217728,48.85983327519497,48.85983327519497,495.0,9.870673388928278,0.125,16,32,32,1.0,,,
memory,random_gather,random_gather,33554432,16777216,536870912,64,0,7.85863676071167,67108864,67108864,67108864,201326592,25.61851350688565,25.61851350688565,495.0,5.175457274118314,0.08333333333333333,16,32,32,1.0,,,
memory,coalesced,coalesced,33554432,16777216,536870912,128,1,0.3731392025947571,67108864,67108864,0,134217728,359.69881231097924,359.69881231097924,495.0,72.66642672949075,0.125,8,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,128,1,0.3798464059829712,67108864,67108864,0,134217728,353.3473685308927,353.3473685308927,495.0,71.38330677391772,0.125,8,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,128,2,0.5146368026733399,67108864,67108864,0,134217728,260.80087413646015,260.80087413646015,495.0,52.68704528009296,0.125,8,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,128,4,0.810259199142456,67108864,67108864,0,134217728,165.64789161548597,165.64789161548597,495.0,33.464220528381006,0.125,8,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,128,8,1.4705407857894897,67108864,67108864,0,134217728,91.27099995933979,91.27099995933979,495.0,18.438585850371673,0.125,8,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,128,16,2.7091776371002196,67108864,67108864,0,134217728,49.54187062597362,49.54187062597362,495.0,10.008458712317903,0.125,8,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,128,32,2.73352313041687,67108864,67108864,0,134217728,49.10063738130191,49.10063738130191,495.0,9.919320683091295,0.125,8,32,32,1.0,,,
memory,random_gather,random_gather,33554432,16777216,536870912,128,0,7.865740776062012,67108864,67108864,67108864,201326592,25.595375913315355,25.595375913315355,495.0,5.170783012790981,0.08333333333333333,8,32,32,1.0,,,
memory,coalesced,coalesced,33554432,16777216,536870912,256,1,0.3689280033111572,67108864,67108864,0,134217728,363.80466322801624,363.80466322801624,495.0,73.4958915612154,0.125,4,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,256,1,0.36966400146484374,67108864,67108864,0,134217728,363.0803309712173,363.0803309712173,495.0,73.34956181236713,0.125,4,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,256,2,0.5133823871612548,67108864,67108864,0,134217728,261.4381236219579,261.4381236219579,495.0,52.815782549890486,0.125,4,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,256,4,0.84268159866333,67108864,67108864,0,134217728,159.2745447543859,159.2745447543859,495.0,32.17667570795674,0.125,4,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,256,8,1.4636224031448364,67108864,67108864,0,134217728,91.70242797022706,91.70242797022706,495.0,18.525743024288296,0.125,4,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,256,16,2.7203135967254637,67108864,67108864,0,134217728,49.3390644966678,49.3390644966678,495.0,9.967487777104607,0.125,4,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,256,32,2.7192831516265867,67108864,67108864,0,134217728,49.35776104070491,49.35776104070491,495.0,9.971264856708062,0.125,4,32,32,1.0,,,
memory,random_gather,random_gather,33554432,16777216,536870912,256,0,7.860467147827149,67108864,67108864,67108864,201326592,25.612547983951853,25.612547983951853,495.0,5.174252117970071,0.08333333333333333,4,32,32,1.0,,,
memory,coalesced,coalesced,33554432,16777216,536870912,512,1,0.36784639954566956,67108864,67108864,0,134217728,364.87438280155396,364.87438280155396,495.0,73.71199652556646,0.125,2,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,512,1,0.37010560035705564,67108864,67108864,0,134217728,362.6471144195462,362.6471144195462,495.0,73.26204331708004,0.125,2,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,512,2,0.5139072060585022,67108864,67108864,0,134217728,261.17113443379293,261.17113443379293,495.0,52.761845340160185,0.125,2,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,512,4,0.8162367939949036,67108864,67108864,0,134217728,164.4347926820339,164.4347926820339,495.0,33.21915003677452,0.125,2,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,512,8,1.4563775777816772,67108864,67108864,0,134217728,92.15860642707611,92.15860642707611,495.0,18.617900288298202,0.125,2,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,512,16,2.714367961883545,67108864,67108864,0,134217728,49.4471382969257,49.4471382969257,495.0,9.989320868065798,0.125,2,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,512,32,2.739673614501953,67108864,67108864,0,134217728,48.99040794112971,48.99040794112971,495.0,9.897052109319134,0.125,2,32,32,1.0,,,
memory,random_gather,random_gather,33554432,16777216,536870912,512,0,7.852364826202392,67108864,67108864,67108864,201326592,25.63897583161158,25.63897583161158,495.0,5.1795910770932485,0.08333333333333333,2,32,32,1.0,,,
memory,coalesced,coalesced,33554432,16777216,536870912,1024,1,0.36589440107345583,67108864,67108864,0,134217728,366.8209396105377,366.8209396105377,495.0,74.10524032536115,0.125,1,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,1024,1,0.3704832077026367,67108864,67108864,0,134217728,362.2774938499453,362.2774938499453,495.0,73.18737249493844,0.125,1,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,1024,2,0.544319999217987,67108864,67108864,0,134217728,246.57871875519504,246.57871875519504,495.0,49.813882576807075,0.125,1,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,1024,4,0.8387776017189026,67108864,67108864,0,134217728,160.0158703867966,160.0158703867966,495.0,32.32643846197911,0.125,1,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,1024,8,1.475328016281128,67108864,67108864,0,134217728,90.97483848935762,90.97483848935762,495.0,18.378755250375278,0.125,1,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,1024,16,2.9671743869781495,67108864,67108864,0,134217728,45.23418933145044,45.23418933145044,495.0,9.138220066959684,0.125,1,32,32,1.0,,,
memory,strided,strided,33554432,16777216,536870912,1024,32,2.967366409301758,67108864,67108864,0,134217728,45.23126216542377,45.23126216542377,495.0,9.13762872028763,0.125,1,32,32,1.0,,,
memory,random_gather,random_gather,33554432,16777216,536870912,1024,0,7.8985918998718265,67108864,67108864,67108864,201326592,25.48892189293474,25.48892189293474,495.0,5.149277150087826,0.08333333333333333,1,32,32,1.0,,,
memory,coalesced,coalesced,67108864,16777216,536870912,32,1,0.5585919976234436,67108864,67108864,0,134217728,240.27864446865647,240.27864446865647,495.0,48.54114029669827,0.125,16,16,32,0.5,,,
memory,strided,strided,67108864,16777216,536870912,32,1,0.5577984094619751,67108864,67108864,0,134217728,240.62049249918047,240.62049249918047,495.0,48.61020050488494,0.125,16,16,32,0.5,,,
memory,strided,strided,67108864,16777216,536870912,32,2,0.5689599871635437,67108864,67108864,0,134217728,235.90011780814393,235.90011780814393,495.0,47.656589456190694,0.125,16,16,32,0.5,,,
memory,strided,strided,67108864,16777216,536870912,32,4,0.8212800025939941,67108864,67108864,0,134217728,163.42505305873314,163.42505305873314,495.0,33.015162234087505,0.125,16,16,32,0.5,,,
memory,strided,strided,67108864,16777216,536870912,32,8,1.4596992254257202,67108864,67108864,0,134217728,91.94889307477402,91.94889307477402,495.0,18.5755339544998,0.125,16,16,32,0.5,,,
memory,strided,strided,67108864,16777216,536870912,32,16,2.77291522026062,67108864,67108864,0,134217728,48.40311273107916,48.40311273107916,495.0,9.778406612339225,0.125,16,16,32,0.5,,,
memory,strided,strided,67108864,16777216,536870912,32,32,2.755955219268799,67108864,67108864,0,134217728,48.70098289754149,48.70098289754149,495.0,9.838582403543736,0.125,16,16,32,0.5,,,
memory,random_gather,random_gather,67108864,16777216,536870912,32,0,7.898419189453125,67108864,67108864,67108864,201326592,25.48947924526902,25.48947924526902,495.0,5.1493897465189935,0.08333333333333333,16,16,32,0.5,,,
memory,coalesced,coalesced,67108864,16777216,536870912,64,1,0.4062656044960022,67108864,67108864,0,134217728,330.369409850744,330.369409850744,495.0,66.74129491934222,0.125,16,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,64,1,0.40902400612831114,67108864,67108864,0,134217728,328.1414439960666,328.1414439960666,495.0,66.29120080728617,0.125,16,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,64,2,0.550271999835968,67108864,67108864,0,134217728,243.91160742325488,243.91160742325488,495.0,49.27507220671816,0.125,16,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,64,4,0.8232959985733033,67108864,67108864,0,134217728,163.02487590439776,163.02487590439776,495.0,32.9343183645248,0.125,16,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,64,8,1.4723583936691285,67108864,67108864,0,134217728,91.15832706025357,91.15832706025357,495.0,18.415823648536076,0.125,16,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,64,16,2.760543966293335,67108864,67108864,0,134217728,48.62002910977657,48.62002910977657,495.0,9.822228102985166,0.125,16,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,64,32,2.7516544342041014,67108864,67108864,0,134217728,48.777101634428746,48.777101634428746,495.0,9.85395992614722,0.125,16,32,32,1.0,,,
memory,random_gather,random_gather,67108864,16777216,536870912,64,0,8.025484848022462,67108864,67108864,67108864,201326592,25.085910173963924,25.085910173963924,495.0,5.067860641204834,0.08333333333333333,16,32,32,1.0,,,
memory,coalesced,coalesced,67108864,16777216,536870912,128,1,0.37366399765014646,67108864,67108864,0,134217728,359.193630759325,359.193630759325,495.0,72.56436985036869,0.125,8,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,128,1,0.3742591977119446,67108864,67108864,0,134217728,358.622390099022,358.622390099022,495.0,72.44896769677213,0.125,8,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,128,2,0.5165824055671692,67108864,67108864,0,134217728,259.81862052122915,259.81862052122915,495.0,52.48861020630892,0.125,8,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,128,4,0.8129023909568787,67108864,67108864,0,134217728,165.10927940808546,165.10927940808546,495.0,33.35540998143141,0.125,8,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,128,8,1.4661695957183838,67108864,67108864,0,134217728,91.54311233294735,91.54311233294735,495.0,18.49355804706007,0.125,8,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,128,16,2.7129280090332033,67108864,67108864,0,134217728,49.47338357416668,49.47338357416668,495.0,9.994622944276097,0.125,8,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,128,32,2.759443235397339,67108864,67108864,0,134217728,48.63942344538704,48.63942344538704,495.0,9.82614615058324,0.125,8,32,32,1.0,,,
memory,random_gather,random_gather,67108864,16777216,536870912,128,0,7.856819152832031,67108864,67108864,67108864,201326592,25.624440130766,25.624440130766,495.0,5.17665457187192,0.08333333333333333,8,32,32,1.0,,,
memory,coalesced,coalesced,67108864,16777216,536870912,256,1,0.37153280377388,67108864,67108864,0,134217728,361.25404442533903,361.25404442533903,495.0,72.98061503542202,0.125,4,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,256,1,0.37204480171203613,67108864,67108864,0,134217728,360.75689643390035,360.75689643390035,495.0,72.88018109775764,0.125,4,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,256,2,0.51457279920578,67108864,67108864,0,134217728,260.83331300674854,260.83331300674854,495.0,52.69359858722192,0.125,4,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,256,4,0.8147712111473083,67108864,67108864,0,134217728,164.73057241554136,164.73057241554136,495.0,33.27890351829119,0.125,4,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,256,8,1.4655872106552124,67108864,67108864,0,134217728,91.57948911139583,91.57948911139583,495.0,18.500906891191075,0.125,4,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,256,16,2.716172790527344,67108864,67108864,0,134217728,49.41428191464273,49.41428191464273,495.0,9.982683215079339,0.125,4,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,256,32,2.736134433746338,67108864,67108864,0,134217728,49.05377687024975,49.05377687024975,495.0,9.909853913181768,0.125,4,32,32,1.0,,,
memory,random_gather,random_gather,67108864,16777216,536870912,256,0,8.269676685333252,67108864,67108864,67108864,201326592,24.345158784389273,24.345158784389273,495.0,4.9182138958362165,0.08333333333333333,4,32,32,1.0,,,
memory,coalesced,coalesced,67108864,16777216,536870912,512,1,0.4002367973327637,67108864,67108864,0,134217728,335.34579752398207,335.34579752398207,495.0,67.74662576242062,0.125,2,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,512,1,0.3990015983581543,67108864,67108864,0,134217728,336.38393568419406,336.38393568419406,495.0,67.95635064327152,0.125,2,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,512,2,0.5227327942848206,67108864,67108864,0,134217728,256.7616370494425,256.7616370494425,495.0,51.87103778776617,0.125,2,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,512,4,0.8127871870994567,67108864,67108864,0,134217728,165.13268187577427,165.13268187577427,495.0,33.360137752681666,0.125,2,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,512,8,1.4597184181213378,67108864,67108864,0,134217728,91.94768411070584,91.94768411070584,495.0,18.575289719334513,0.125,2,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,512,16,2.7199488162994383,67108864,67108864,0,134217728,49.34568150536256,49.34568150536256,495.0,9.968824546537892,0.125,2,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,512,32,2.7153791427612304,67108864,67108864,0,134217728,49.42872466182233,49.42872466182233,495.0,9.985600941782288,0.125,2,32,32,1.0,,,
memory,random_gather,random_gather,67108864,16777216,536870912,512,0,7.836467266082764,67108864,67108864,67108864,201326592,25.690988702443427,25.690988702443427,495.0,5.190098727766349,0.08333333333333333,2,32,32,1.0,,,
memory,coalesced,coalesced,67108864,16777216,536870912,1024,1,0.36889599561691283,67108864,67108864,0,134217728,363.83622916682725,363.83622916682725,495.0,73.50226851855096,0.125,1,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,1024,1,0.3747135937213898,67108864,67108864,0,134217728,358.18750706918496,358.18750706918496,495.0,72.36111253922928,0.125,1,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,1024,2,0.5154752016067505,67108864,67108864,0,134217728,260.37669238333797,260.37669238333797,495.0,52.60135199663394,0.125,1,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,1024,4,0.8153599858283996,67108864,67108864,0,134217728,164.61161981555398,164.61161981555398,495.0,33.254872690010906,0.125,1,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,1024,8,1.4634432077407837,67108864,67108864,0,134217728,91.71365673096463,91.71365673096463,495.0,18.528011460800936,0.125,1,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,1024,16,2.717004823684692,67108864,67108864,0,134217728,49.39914969233634,49.39914969233634,495.0,9.979626200471987,0.125,1,32,32,1.0,,,
memory,strided,strided,67108864,16777216,536870912,1024,32,2.7206655979156493,67108864,67108864,0,134217728,49.33268098175189,49.33268098175189,495.0,9.966198178131695,0.125,1,32,32,1.0,,,
memory,random_gather,random_gather,67108864,16777216,536870912,1024,0,7.831488037109375,67108864,67108864,67108864,201326592,25.707322930970115,25.707322930970115,495.0,5.193398571913155,0.08333333333333333,1,32,32,1.0,,,
memory,coalesced,coalesced,134217728,16777216,536870912,32,1,0.5592960000038147,67108864,67108864,0,134217728,239.97619864809434,239.97619864809434,495.0,48.480040130928145,0.125,16,16,32,0.5,,,
memory,strided,strided,134217728,16777216,536870912,32,1,0.5559615969657898,67108864,67108864,0,134217728,241.415465982732,241.415465982732,495.0,48.77080120863273,0.125,16,16,32,0.5,,,
memory,strided,strided,134217728,16777216,536870912,32,2,0.5653696060180664,67108864,67108864,0,134217728,237.39820211649487,237.39820211649487,495.0,47.95923275080705,0.125,16,16,32,0.5,,,
memory,strided,strided,134217728,16777216,536870912,32,4,0.8163264036178589,67108864,67108864,0,134217728,164.41674237800396,164.41674237800396,495.0,33.21550351070787,0.125,16,16,32,0.5,,,
memory,strided,strided,134217728,16777216,536870912,32,8,1.4459968328475952,67108864,67108864,0,134217728,92.82020883523349,92.82020883523349,495.0,18.751557340451207,0.125,16,16,32,0.5,,,
memory,strided,strided,134217728,16777216,536870912,32,16,2.721248006820679,67108864,67108864,0,134217728,49.322122667096,49.322122667096,495.0,9.964065185271918,0.125,16,16,32,0.5,,,
memory,strided,strided,134217728,16777216,536870912,32,32,2.7279680252075194,67108864,67108864,0,134217728,49.20062359960759,49.20062359960759,495.0,9.939519919112644,0.125,16,16,32,0.5,,,
memory,random_gather,random_gather,134217728,16777216,536870912,32,0,8.023443222045898,67108864,67108864,67108864,201326592,25.092293474055854,25.092293474055854,495.0,5.069150196778961,0.08333333333333333,16,16,32,0.5,,,
memory,coalesced,coalesced,134217728,16777216,536870912,64,1,0.3756608009338379,67108864,67108864,0,134217728,357.2843577673112,357.2843577673112,495.0,72.17865813481033,0.125,16,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,64,1,0.37967999577522277,67108864,67108864,0,134217728,353.50223739324747,353.50223739324747,495.0,71.41459341277726,0.125,16,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,64,2,0.5249664068222046,67108864,67108864,0,134217728,255.66917474294087,255.66917474294087,495.0,51.65033833190724,0.125,16,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,64,4,0.8305727958679199,67108864,67108864,0,134217728,161.59658571497891,161.59658571497891,495.0,32.64577489191493,0.125,16,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,64,8,1.5653504133224487,67108864,67108864,0,134217728,85.74292813781135,85.74292813781135,495.0,17.321803664204314,0.125,16,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,64,16,2.805433654785156,67108864,67108864,0,134217728,47.84206098442865,47.84206098442865,495.0,9.6650628251371,0.125,16,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,64,32,2.7792320728302,67108864,67108864,0,134217728,48.293098410929346,48.293098410929346,495.0,9.756181497157444,0.125,16,32,32,1.0,,,
memory,random_gather,random_gather,134217728,16777216,536870912,64,0,7.98011531829834,67108864,67108864,67108864,201326592,25.228531665245455,25.228531665245455,495.0,5.096673063685951,0.08333333333333333,16,32,32,1.0,,,
memory,coalesced,coalesced,134217728,16777216,536870912,128,1,0.3650432050228119,67108864,67108864,0,134217728,367.6762809257403,367.6762809257403,495.0,74.2780365506546,0.125,8,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,128,1,0.3717567980289459,67108864,67108864,0,134217728,361.0363783839925,361.0363783839925,495.0,72.93664209777626,0.125,8,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,128,2,0.591756796836853,67108864,67108864,0,134217728,226.81231329735576,226.81231329735576,495.0,45.820669353001165,0.125,8,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,128,4,0.8153599977493287,67108864,67108864,0,134217728,164.61161740885825,164.61161740885825,495.0,33.25487220380975,0.125,8,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,128,8,1.4928576231002808,67108864,67108864,0,134217728,89.90658313501079,89.90658313501079,495.0,18.162946087880968,0.125,8,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,128,16,2.7447872161865234,67108864,67108864,0,134217728,48.8991376848788,48.8991376848788,495.0,9.87861367371289,0.125,8,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,128,32,2.733740758895874,67108864,67108864,0,134217728,49.09672856259017,49.09672856259017,495.0,9.918531022745489,0.125,8,32,32,1.0,,,
memory,random_gather,random_gather,134217728,16777216,536870912,128,0,7.903852748870849,67108864,67108864,67108864,201326592,25.47195632266323,25.47195632266323,495.0,5.145849762154188,0.08333333333333333,8,32,32,1.0,,,
memory,coalesced,coalesced,134217728,16777216,536870912,256,1,0.37281920313835143,67108864,67108864,0,134217728,360.00755022855526,360.00755022855526,495.0,72.72879802597076,0.125,4,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,256,1,0.3751744031906128,67108864,67108864,0,134217728,357.7475618234241,357.7475618234241,495.0,72.27223471180285,0.125,4,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,256,2,0.5155135989189148,67108864,67108864,0,134217728,260.3572985881816,260.3572985881816,495.0,52.597434058218504,0.125,4,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,256,4,0.848633599281311,67108864,67108864,0,134217728,158.15745230175426,158.15745230175426,495.0,31.951000465000863,0.125,4,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,256,8,1.5845184087753297,67108864,67108864,0,134217728,84.70569180937225,84.70569180937225,495.0,17.112260971590352,0.125,4,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,256,16,2.7343488216400145,67108864,67108864,0,134217728,49.085810463457456,49.085810463457456,495.0,9.916325346153021,0.125,4,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,256,32,2.758899211883545,67108864,67108864,0,134217728,48.64901458591791,48.64901458591791,495.0,9.828083754730892,0.125,4,32,32,1.0,,,
memory,random_gather,random_gather,134217728,16777216,536870912,256,0,7.868825626373291,67108864,67108864,67108864,201326592,25.585341645547505,25.585341645547505,495.0,5.168755887989395,0.08333333333333333,4,32,32,1.0,,,
memory,coalesced,coalesced,134217728,16777216,536870912,512,1,0.3698367953300476,67108864,67108864,0,134217728,362.91069383786487,362.91069383786487,495.0,73.31529168441715,0.125,2,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,512,1,0.3768831968307495,67108864,67108864,0,134217728,356.1255294177374,356.1255294177374,495.0,71.94455139752272,0.125,2,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,512,2,0.5179775834083558,67108864,67108864,0,134217728,259.1187964483539,259.1187964483539,495.0,52.34723160572806,0.125,2,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,512,4,0.8457791924476623,67108864,67108864,0,134217728,158.6912153887086,158.6912153887086,495.0,32.0588313916583,0.125,2,32,32,1.0,,,
memory,strided,strided,134217728,16777216,536870912,512,8,1.4976831912994384,67108864,67108864,0,134217728,89.61690214573909,89.61690214573909,495.0,18.104424675906884,0.125,2,32,32,1.0,,,
